收款商户号,支付记录编号,支付时间,支付金额,收入金额,通道号,银行支付记录编号,成功日期,清算勾兑日期,内扣手续费,外扣手续费,对账类型,记录生成日期,
20121114018,20130326131535,2013/3/26 13:26:14,100,0.596,104,,2013/3/26 13:26:15,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131531,2013/3/26 13:21:22,1000,5.96,104,,2013/3/26 13:21:22,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131529,2013/3/26 13:20:21,2000,11.92,104,,2013/3/26 13:20:22,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131526,2013/3/26 13:15:55,5000,29.8,104,,2013/3/26 13:15:55,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131512,2013/3/26 13:00:26,6000,35.76,104,,2013/3/26 13:00:26,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131507,2013/3/26 12:54:21,5000,29.8,104,,2013/3/26 12:54:22,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131504,2013/3/26 12:51:32,3500,20.86,104,,2013/3/26 12:51:33,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131498,2013/3/26 12:39:19,1000,5.96,104,,2013/3/26 12:39:20,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131497,2013/3/26 12:38:20,3000,17.88,104,,2013/3/26 12:38:20,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131490,2013/3/26 12:21:16,10000,59.6,104,,2013/3/26 12:21:17,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131489,2013/3/26 12:20:24,1000,5.96,104,,2013/3/26 12:20:24,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131488,2013/3/26 12:19:55,10000,59.6,104,,2013/3/26 12:19:55,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131486,2013/3/26 12:18:50,10000,59.6,104,,2013/3/26 12:18:51,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131481,2013/3/26 12:04:45,1000,5.96,104,,2013/3/26 12:04:46,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131475,2013/3/26 11:52:15,200000,1192,104,,2013/3/26 11:52:16,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131471,2013/3/26 11:45:02,2000,11.92,104,,2013/3/26 11:45:02,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131468,2013/3/26 11:41:56,5000,29.8,104,,2013/3/26 11:41:56,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131465,2013/3/26 11:40:36,5000,29.8,104,,2013/3/26 11:40:37,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131464,2013/3/26 11:37:42,49000,292.04,104,,2013/3/26 11:37:43,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131462,2013/3/26 11:31:20,100,0.596,104,,2013/3/26 11:31:21,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131461,2013/3/26 11:30:50,1600,9.536,104,,2013/3/26 11:30:50,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131450,2013/3/26 11:23:11,3000,17.88,104,,2013/3/26 11:23:11,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131449,2013/3/26 11:22:49,1695,10.1022,104,,2013/3/26 11:22:50,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131447,2013/3/26 11:21:31,10016,59.69536,104,,2013/3/26 11:21:32,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131443,2013/3/26 11:15:57,400,2.384,104,,2013/3/26 11:15:58,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131442,2013/3/26 11:15:55,2000,11.92,104,,2013/3/26 11:15:56,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131440,2013/3/26 11:15:51,100,0.596,104,,2013/3/26 11:15:52,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131436,2013/3/26 11:10:24,20000,119.2,104,,2013/3/26 11:10:25,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131423,2013/3/26 10:52:47,5000,29.8,104,,2013/3/26 10:52:48,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131422,2013/3/26 10:52:17,1000,5.96,104,,2013/3/26 10:52:18,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131420,2013/3/26 10:50:14,2000,11.92,104,,2013/3/26 10:50:15,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131417,2013/3/26 10:44:12,3000,17.88,104,,2013/3/26 10:44:13,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131415,2013/3/26 10:41:42,15000,89.4,104,,2013/3/26 10:41:42,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131412,2013/3/26 10:40:19,3000,17.88,104,,2013/3/26 10:40:20,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131410,2013/3/26 10:39:28,3000,17.88,104,,2013/3/26 10:39:29,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131407,2013/3/26 10:35:05,4000,23.84,104,,2013/3/26 10:35:06,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131398,2013/3/26 10:27:02,2000,11.92,104,,2013/3/26 10:27:03,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131392,2013/3/26 10:17:50,100,0.596,104,,2013/3/26 10:17:50,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131391,2013/3/26 10:17:17,1500,8.94,104,,2013/3/26 10:17:18,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131390,2013/3/26 10:14:18,500,2.98,104,,2013/3/26 10:14:18,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131389,2013/3/26 10:14:04,1000,5.96,104,,2013/3/26 10:14:05,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131388,2013/3/26 10:12:50,5,0.0298,104,,2013/3/26 10:12:51,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131382,2013/3/26 9:50:37,700,4.172,104,,2013/3/26 9:50:38,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131376,2013/3/26 9:49:54,70000,417.2,104,,2013/3/26 9:49:55,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131371,2013/3/26 9:49:18,700,4.172,104,,2013/3/26 9:49:19,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131366,2013/3/26 9:48:37,100,0.596,104,,2013/3/26 9:48:38,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131361,2013/3/26 9:48:02,1000,5.96,104,,2013/3/26 9:48:03,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131360,2013/3/26 9:47:52,700,4.172,104,,2013/3/26 9:47:53,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131356,2013/3/26 9:47:19,200,1.192,104,,2013/3/26 9:47:20,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131355,2013/3/26 9:46:54,100,0.596,104,,2013/3/26 9:46:55,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131353,2013/3/26 9:46:27,700,4.172,104,,2013/3/26 9:46:27,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131352,2013/3/26 9:46:04,100,0.596,104,,2013/3/26 9:46:04,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131351,2013/3/26 9:44:49,700,4.172,104,,2013/3/26 9:44:50,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131350,2013/3/26 9:44:46,100,0.596,104,,2013/3/26 9:44:47,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131348,2013/3/26 9:44:42,700,4.172,104,,2013/3/26 9:44:42,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131346,2013/3/26 9:44:36,100,0.596,104,,2013/3/26 9:44:36,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131333,2013/3/26 9:43:14,700,4.172,104,,2013/3/26 9:43:15,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131332,2013/3/26 9:43:12,100,0.596,104,,2013/3/26 9:43:13,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131327,2013/3/26 9:42:40,200,1.192,104,,2013/3/26 9:42:40,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131319,2013/3/26 9:40:46,1000,5.96,104,,2013/3/26 9:40:46,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131309,2013/3/26 9:34:31,100,0.596,104,,2013/3/26 9:34:32,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131308,2013/3/26 9:34:13,100,0.596,104,,2013/3/26 9:34:14,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131306,2013/3/26 9:33:44,100,0.596,104,,2013/3/26 9:33:44,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131304,2013/3/26 9:33:27,100,0.596,104,,2013/3/26 9:33:27,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131302,2013/3/26 9:33:19,250,1.49,104,,2013/3/26 9:33:19,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131297,2013/3/26 9:30:26,1000,5.96,104,,2013/3/26 9:30:27,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131293,2013/3/26 9:29:56,100,0.596,104,,2013/3/26 9:29:57,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131290,2013/3/26 9:28:40,500,2.98,104,,2013/3/26 9:28:41,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131285,2013/3/26 9:26:29,200,1.192,104,,2013/3/26 9:26:30,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131281,2013/3/26 9:23:54,333,1.98468,104,,2013/3/26 9:23:55,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131277,2013/3/26 9:22:38,200,1.192,104,,2013/3/26 9:22:39,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
